OBJECTID,Year,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,C_METHOD,OBJECTIVE,GIS_ACRES,COMMENTS,COMPLEX_NA,FIRE_NUM,COMPLEX_ID,DECADES,Shape__Are,Shape__Len,latitude,longitude,zip,Alarm_Date2,year_month,AGENCY_ID,FIRE_NAME_ID,avg_tmax_c,avg_tmin_c,tot_prcp_mm,station,zip_recovered,recovery_dist_deg,year
1346.0,2020.0,CDF,SKU,RED 3-1,00005564,7/24/20,7/24/20,1.0,1.0,1.0,1.28821,,,,,2020.0,9374.167969,401.9563292481795,41.75280525979234,-121.7438043,96058,2020-07-24,2020-07,0.0,1019.0,33.87419354838709,14.893548387096772,0.0,72597.0,,,2020
1105.0,2020.0,CDF,SHU,INWOOD,00007560,7/31/20,7/31/20,11.0,1.0,1.0,10.81982,,,,,2020.0,75886.625,1545.979982525346,40.53555896110991,-121.9604782,96062,2020-07-31,2020-07,0.0,853.0,38.33870967741935,19.561290322580643,0.0,72592.0,,,2020
1343.0,2020.0,CDF,SKU,LIBERTY,00005419,7/20/20,7/20/20,14.0,1.0,1.0,8.055594,,,,,2020.0,58474.14453,1378.939691914077,41.67227208940722,-122.5502092,96064,2020-07-20,2020-07,0.0,4.0,33.87419354838709,14.893548387096772,0.0,72597.0,,,2020
1229.0,2020.0,USF,SHF,PINE,00001120,7/28/20,7/30/20,1.0,7.0,1.0,11.31372,,,,,2020.0,80661.51563,1486.618169077279,41.08336860166438,-122.7613621,96091,2020-07-28,2020-07,4.0,11.0,38.33870967741935,19.561290322580643,0.0,72592.0,,,2020
1029.0,2020.0,CDF,SKU,BADGER,00005356,7/18/20,7/19/20,10.0,1.0,1.0,557.3061,,,,,2020.0,4060376.105,13506.566654708022,41.79196789482868,-122.6394977,96097,2020-07-18,2020-07,0.0,808.0,33.87419354838709,14.893548387096772,0.0,72597.0,,,2020
1236.0,2020.0,USF,PNF,ADAMS,00000976,7/26/20,7/31/20,1.0,2.0,1.0,901.6728,,,,,2020.0,6213201.703,14572.36531222994,39.93218748279506,-120.0328616,96109,2020-07-26,2020-07,4.0,939.0,34.81290322580645,15.416129032258066,6.1,72488.0,,,2020
1308.0,2020.0,BLM,NOD,R-3 LITTLE FREDOYNER,00003966,7/21/20,7/26/20,1.0,1.0,1.0,187.3438,,,,,2020.0,1319821.0,6833.524494683739,40.68525119997178,-120.5311219,96130,2020-07-21,2020-07,6.0,989.0,28.71935483870968,17.19677419354839,105.5,72497.0,,,2020
1325.0,2020.0,BLM,NOD,R-6 TUNNISON,00004098,7/28/20,7/30/20,1.0,7.0,1.0,175.148,,,,,2020.0,1227196.203,5068.737187577347,40.50162114158865,-120.5025357,96130,2020-07-28,2020-07,6.0,1004.0,28.71935483870968,17.19677419354839,105.5,72497.0,,,2020
1285.0,2020.0,NPS,BNP,CALDWELL,00000479,7/22/20,9/1/20,1.0,7.0,1.0,81224.68,,JULY COMPLEX,,000486,2020.0,590731985.5,236072.5002865704,41.73461203778943,-121.4543645,96134,2020-07-22,2020-07,5.0,973.0,33.87419354838709,14.893548387096772,0.0,72597.0,,,2020
1031.0,2020.0,CDF,SKU,JENNY 2-3,00005678,7/27/20,7/27/20,1.0,1.0,1.0,14.63708,From ODF aka Jenny Creek Fed Inc# ORMED-000227,,,,2020.0,107366.6484,1594.5625382492035,42.00992025952085,-122.3865496,97520,2020-07-27,2020-07,0.0,810.0,,,,,,,2020
1306.0,2020.0,BLM,CCD,NORTH,00030547,8/2/20,8/10/20,10.0,7.0,1.0,6882.293,,,,,2020.0,47310873.33,55841.28808326086,39.84956082906365,-119.9905269,89508,2020-08-02,2020-08,6.0,622.0,,,,,,,2020
1471.0,2020.0,CCO,LAC,ROCK POOL,00244876,8/16/20,8/17/20,14.0,7.0,1.0,92.71667,,,,,2020.0,548603.207,4264.610928393758,34.101878026232185,-118.7213142,91301,2020-08-16,2020-08,2.0,1097.0,23.970967741935485,15.874193548387098,0.0,72391.0,,,2020
1470.0,2020.0,CCO,LAC,PEAK,00238836,8/11/20,8/11/20,10.0,7.0,1.0,26.72971,,,,,2020.0,158808.4492,1872.9244360659711,34.276193242443085,-118.6274857,91311,2020-08-11,2020-08,2.0,182.0,33.26774193548387,19.68064516129032,0.0,72288.0,,,2020
1279.0,2020.0,CCO,LAC,ELSMERE,00230295,8/3/20,8/3/20,14.0,8.0,1.0,159.2057,,,,,2020.0,947991.3672,8008.788574,34.37045196754409,-118.4975997,91321,2020-08-03,2020-08,2.0,969.0,33.26774193548387,19.68064516129032,0.0,72288.0,,,2020
1282.0,2020.0,USF,ANF,TEXAS,00003165,8/6/20,8/11/20,2.0,3.0,1.0,209.9507,,,,,2020.0,1253999.844,7050.448058980398,34.50001284880536,-118.4483211,91390,2020-08-06,2020-08,4.0,496.0,33.26774193548387,19.68064516129032,0.0,72288.0,,,2020
1412.0,2020.0,CCO,LAC,GROVE,00242462,8/14/20,8/14/20,14.0,1.0,1.0,1.798941,,,,,2020.0,10619.91406,613.5306214996918,34.003791213623714,-117.9937186,91745,2020-08-14,2020-08,2.0,63.0,29.416129032258063,19.34193548387097,0.0,72297.0,,,2020
1156.0,2020.0,CDF,MVU,VOLCANO,00012575,8/20/20,8/22/20,9.0,1.0,1.0,46.38861,,,,,2020.0,270454.582,2163.2115272513497,33.46326609646809,-117.3521334,92028,2020-08-20,2020-08,0.0,891.0,30.448,20.108,0.0,72293.0,,,2020
1167.0,2020.0,CDF,RRU,WATER,00097597,8/2/20,8/2/20,14.0,7.0,1.0,36.02038,,,,,2020.0,212564.4766,3032.6685372590587,33.987757450298126,-116.6552148,92282,2020-08-02,2020-08,0.0,41.0,36.91290322580645,17.37741935483871,0.0,72286.0,,,2020
1298.0,2020.0,BLM,CDD,BARNES,00013077,8/30/20,9/2/20,14.0,4.0,1.0,79.4174,,,,,2020.0,473966.1445,3394.9561517107927,34.46622337,-117.0636383,92307,2020-08-30,2020-08,6.0,430.0,36.91290322580645,17.37741935483871,0.0,72286.0,,,2020
1458.0,2020.0,USF,BDF,RALPH,00012365,8/15/20,8/18/20,1.0,8.0,1.0,9.390384,,,,,2020.0,55017.73047,911.3419211,33.67752975112608,-116.7891482,92544,2020-08-15,2020-08,4.0,1087.0,36.91290322580645,17.37741935483871,0.0,72286.0,,,2020
1336.0,2020.0,CDF,ORC,WILLIAMS,20088756,8/7/20,8/8/20,2.0,1.0,1.0,7.809119,,,,,2020.0,45806.50781,1017.7771697879962,33.72802154017638,-117.6383184,92676,2020-08-07,2020-08,0.0,99.0,36.91290322580645,17.37741935483871,0.0,72286.0,,,2020
1335.0,2020.0,CCO,ORC,LIVE OAK,20094983,8/22/20,8/22/20,10.0,1.0,1.0,1.669692,,,,,2020.0,9782.492188,639.0868996967954,33.67701010713441,-117.6147568,92679,2020-08-22,2020-08,2.0,1013.0,36.91290322580645,17.37741935483871,0.0,72286.0,,,2020
1166.0,2020.0,CDF,RRU,SKYLINE,00102838,8/3/20,8/16/20,14.0,1.0,1.0,47.93214,,,,,2020.0,281870.625,3076.177950964605,33.837293823659806,-117.595171,92881,2020-08-03,2020-08,0.0,898.0,36.91290322580645,17.37741935483871,0.0,72286.0,,,2020
1152.0,2020.0,CCO,VNC,MEDIO,00070334,8/28/20,8/28/20,14.0,7.0,1.0,16.061,,,,,2020.0,95454.09766,1272.4721488813684,34.29014634694622,-119.2921064,93001,2020-08-28,2020-08,2.0,888.0,23.970967741935485,15.874193548387098,0.0,72391.0,,,2020
1148.0,2020.0,CCO,VNC,HOLSER,00066767,8/17/20,8/22/20,14.0,7.0,1.0,2188.634,,,,,2020.0,13059172.33,19186.82943093772,34.45758516841424,-118.7324549,93040,2020-08-17,2020-08,2.0,884.0,32.72258064516129,20.61290322580645,0.0,72383.0,,,2020
1116.0,2020.0,CDF,FKU,HILLS,00012279,8/15/20,9/27/20,1.0,2.0,1.0,2120.98,,,,,2020.0,13134178.93359375,20374.516881974738,35.97781244547379,-120.3001301,93210,2020-08-15,2020-08,0.0,861.0,39.7483870967742,17.59032258064516,0.3,74702.0,,,2020
1047.0,2020.0,CCO,KRN,BLUE,02035487,8/16/20,8/17/20,14.0,1.0,1.0,19.94945,Crew 10,,,,2020.0,120367.2109,1994.0946107720565,34.92255285423473,-119.2724543,93222,2020-08-16,2020-08,2.0,685.0,32.72258064516129,20.61290322580645,0.0,72383.0,,,2020
1048.0,2020.0,CCO,KRN,SHERWOOD,02037640,8/29/20,8/29/20,14.0,1.0,1.0,44.59859,,,,,2020.0,273941.7656,2299.939726,35.65234293279533,-119.0974895,93250,2020-08-29,2020-08,2.0,80.0,37.81290322580645,23.506451612903227,0.0,72384.0,,,2020
1295.0,2020.0,BLM,LPF,166,00002212,8/3/20,8/4/20,14.0,1.0,1.0,120.7202,,,,,2020.0,728607.125,4938.812417331971,34.93551037465532,-119.498493,93252,2020-08-03,2020-08,6.0,981.0,37.81290322580645,23.506451612903227,0.0,72384.0,,,2020
1216.0,2020.0,USF,SQF,CASTLE,00002541,8/19/20,1/4/21,1.0,7.0,1.0,170647.9,,SQF COMPLEX,,002622,2020.0,1063135639.7226562,897716.7605340462,36.21712959390115,-118.5461752,93265,2020-08-19,2020-08,4.0,573.0,37.81290322580645,23.506451612903227,0.0,72384.0,,,2020
1390.0,2020.0,CDF,SLU,HILLS,00010322,8/11/20,8/11/20,10.0,6.0,1.0,1.175158,,,,,2020.0,7133.757813,362.3840256156419,35.17356059267041,-120.6237417,93401,2020-08-11,2020-08,0.0,861.0,25.038709677419355,13.670967741935485,1.6,72394.0,,,2020
1096.0,2020.0,CDF,SLU,WHALE,00010533,8/15/20,8/18/20,1.0,1.0,1.0,322.3367,,,,,2020.0,1972454.324,6142.230578,35.499755248652136,-120.8508907,93430,2020-08-15,2020-08,0.0,847.0,25.038709677419355,13.670967741935485,1.6,72394.0,,,2020
1087.0,2020.0,CDF,SLU,II-2,00010562,8/15/20,8/15/20,1.0,1.0,1.0,64.87589,,,,,2020.0,392548.4063,3325.6528516237063,35.03980333771343,-120.4527633,93444,2020-08-15,2020-08,0.0,841.0,25.038709677419355,13.670967741935485,1.6,72394.0,,,2020
1376.0,2020.0,CDF,SLU,SHED,00010066,8/5/20,8/5/20,10.0,6.0,1.0,6.066731,,,,,2020.0,37202.94141,891.8862490994846,35.58596425010884,-120.4176481,93446,2020-08-05,2020-08,0.0,1038.0,25.038709677419355,13.670967741935485,1.6,72394.0,,,2020
1391.0,2020.0,CDF,SLU,SPRING,00010366,8/12/20,8/12/20,10.0,6.0,1.0,3.958437,,,,,2020.0,24317.14063,938.0451170813456,35.65714957526674,-120.6971787,93446,2020-08-12,2020-08,0.0,183.0,25.038709677419355,13.670967741935485,1.6,72394.0,,,2020
1393.0,2020.0,CDF,SLU,BRIDLE,00010618,8/16/20,8/16/20,1.0,6.0,1.0,2.057733,,,,,2020.0,12664.34375,443.28070537366335,35.73168062250204,-120.8849922,93446,2020-08-16,2020-08,0.0,1046.0,25.038709677419355,13.670967741935485,1.6,72394.0,,,2020
1088.0,2020.0,CDF,SLU,CARRIZO,00010369,8/12/20,8/12/20,10.0,1.0,1.0,184.9174,,,,,2020.0,1126390.402,4863.026813295394,35.313816473378786,-120.0025195,93453,2020-08-12,2020-08,0.0,842.0,25.038709677419355,13.670967741935485,1.6,72394.0,,,2020
1090.0,2020.0,CDF,SLU,POND,00009866,8/1/20,8/9/20,7.0,1.0,1.0,1962.329,,,,,2020.0,11977219.26953125,27175.706945971066,35.39569331133056,-120.4330731,93453,2020-08-01,2020-08,0.0,31.0,25.038709677419355,13.670967741935485,1.6,72394.0,,,2020
1097.0,2020.0,CDF,SLU,PLACER,00110780,8/25/20,8/25/20,2.0,1.0,1.0,53.15897,,,,,2020.0,324301.125,2960.151717412504,35.37580285748325,-120.2264051,93453,2020-08-25,2020-08,0.0,848.0,25.038709677419355,13.670967741935485,1.6,72394.0,,,2020
1392.0,2020.0,CDF,SLU,IV_1,00010554,8/15/20,8/15/20,1.0,1.0,1.0,3.049276,,,,,2020.0,18594.52344,652.9078389047429,35.35857209234132,-120.0857783,93453,2020-08-15,2020-08,0.0,1045.0,25.038709677419355,13.670967741935485,1.6,72394.0,,,2020
1394.0,2020.0,CDF,SLU,CORNELL,00010744,8/18/20,8/18/20,2.0,1.0,1.0,1.810446,,,,,2020.0,11018.50781,424.8561116456964,35.27868960923705,-119.9633638,93453,2020-08-18,2020-08,0.0,1047.0,25.038709677419355,13.670967741935485,1.6,72394.0,,,2020
1395.0,2020.0,CDF,SLU,ENERGY,00011284,8/29/20,8/29/20,11.0,1.0,1.0,6.926877,Electrical,,,,2020.0,42240.69922,809.3107486,35.35908115051269,-120.0663355,93453,2020-08-29,2020-08,0.0,1048.0,25.038709677419355,13.670967741935485,1.6,72394.0,,,2020
1363.0,2020.0,CCO,SBC,RANCHO,02016069,8/2/20,8/2/20,11.0,1.0,1.0,1.532845,SBC 8796,,,,2020.0,9229.667969,546.4062576283897,34.83759213389292,-120.2236058,93454,2020-08-02,2020-08,2.0,97.0,25.038709677419355,13.670967741935485,1.6,72394.0,,,2020
1384.0,2020.0,CDF,SLU,CHOLAME,00010749,8/18/20,8/18/20,14.0,1.0,1.0,3.230342,,,,,2020.0,19902.26953,1302.2105223784536,35.77421789570668,-120.2296397,93461,2020-08-18,2020-08,0.0,1042.0,25.038709677419355,13.670967741935485,1.6,72394.0,,,2020
1085.0,2020.0,CDF,SLU,BERRY,00009850,8/1/20,8/1/20,2.0,1.0,1.0,24.21436,Equipment exhaust,,,,2020.0,148446.5703,2849.7635632995925,35.574280546718384,-120.6435692,93465,2020-08-01,2020-08,0.0,839.0,25.038709677419355,13.670967741935485,1.6,72394.0,,,2020
1095.0,2020.0,CDF,SLU,III_2,00010544,8/15/20,8/15/20,1.0,1.0,1.0,20.435,,,,,2020.0,125110.832,1838.6941020713944,35.52056384,-120.7959462,93465,2020-08-15,2020-08,0.0,846.0,25.038709677419355,13.670967741935485,1.6,72394.0,,,2020
1053.0,2020.0,CCO,KRN,STAGECOACH,02033315,8/3/20,8/3/20,14.0,1.0,1.0,7750.637,,,,,2020.0,47373861.87890625,46920.3382,35.45344214904775,-118.4848804,93518,2020-08-03,2020-08,2.0,818.0,37.81290322580645,23.506451612903227,0.0,72384.0,,,2020
1175.0,2020.0,CCO,LAC,JOHNSON,00259152,8/28/20,8/29/20,10.0,1.0,1.0,291.9492,,,,,2020.0,1750755.305,7290.871992163272,34.66781223081455,-118.3588526,93532,2020-08-28,2020-08,2.0,154.0,32.72258064516129,20.61290322580645,0.0,72383.0,,,2020
1209.0,2020.0,USF,INF,BEACH,00002140,8/16/20,8/27/20,1.0,7.0,1.0,3668.429,,,,,2020.0,23903367.41,33018.52124400902,37.93308859125796,-118.9869756,93541,2020-08-16,2020-08,4.0,927.0,39.03225806451613,14.374193548387098,0.0,72480.0,,,2020
1177.0,2020.0,CCO,LAC,RAYBURN,00252458,8/22/20,8/22/20,14.0,1.0,1.0,12.39058,,,,,2020.0,74128.78125,1417.429550846238,34.56915445118607,-118.1343348,93551,2020-08-22,2020-08,2.0,904.0,38.52258064516129,20.148387096774197,1.8,72382.0,,,2020
1044.0,2020.0,CCO,KRN,JOHNSON,02033650,8/5/20,8/6/20,14.0,1.0,1.0,38.07296,,,,,2020.0,230876.0781,2953.056530524728,35.13006176007002,-118.5447471,93561,2020-08-05,2020-08,2.0,154.0,32.72258064516129,20.61290322580645,0.0,72383.0,,,2020
1058.0,2020.0,CDF,MMU,HENSLEY,00019014,8/30/20,9/2/20,7.0,1.0,1.0,398.4815,,,,,2020.0,2538309.848,14750.303408257863,37.07998634167651,-119.8955583,93653,2020-08-30,2020-08,0.0,821.0,37.983870967741936,22.251612903225805,0.0,72389.0,,,2020
1121.0,2020.0,CDF,FKU,THERMAL,00013123,8/30/20,8/30/20,11.0,1.0,1.0,11.4255,,,,,2020.0,72166.10156,1779.6641036328942,36.75421279290592,-119.4054704,93657,2020-08-30,2020-08,0.0,863.0,37.983870967741936,22.251612903225805,0.0,72389.0,,,2020
1264.0,2020.0,USF,SNF,TRIMMER,00001160,8/3/20,9/1/20,14.0,8.0,1.0,593.8648,,,,,2020.0,3765339.039,10322.534874384695,36.90157477034218,-119.2322752,93667,2020-08-03,2020-08,4.0,959.0,37.983870967741936,22.251612903225805,0.0,72389.0,,,2020
1133.0,2020.0,CDF,BEU,CARMEL,00004081,8/18/20,9/6/20,10.0,7.0,1.0,6996.944,"Brush or brush-and-grass mixture fire
",,,,2020.0,43813350.50390625,55600.12331821996,36.417173987440606,-121.6542793,93924,2020-08-18,2020-08,0.0,874.0,24.951612903225808,15.380645161290325,0.0,72593.0,,,2020
1142.0,2020.0,CDF,BEU,RIVER,00004024,8/16/20,9/4/20,1.0,7.0,1.0,50213.82,"Brush or brush-and-grass mixture fire
",,,,2020.0,314948093.95703125,188233.1558781692,36.48176693963072,-121.5674835,93924,2020-08-16,2020-08,0.0,173.0,24.951612903225808,15.380645161290325,0.0,72593.0,,,2020
1138.0,2020.0,CDF,BEU,JOHNSON,00003810,8/4/20,8/5/20,14.0,1.0,1.0,39.91976,"Forest, woods or wildland fire (timber)
",,,,2020.0,250837.0938,2822.623525391479,36.55264904952296,-121.3890105,93926,2020-08-04,2020-08,0.0,154.0,24.951612903225808,15.380645161290325,0.0,72593.0,,,2020
1212.0,2020.0,USF,LPF,DOLAN,00002428,8/18/20,12/31/20,14.0,7.0,1.0,124527.4,,,,,2020.0,772950527.8789062,255261.39708285316,36.07114378201787,-121.4625579,93928,2020-08-18,2020-08,4.0,929.0,24.951612903225808,15.380645161290325,0.0,72593.0,,,2020
1153.0,2020.0,CDF,SCU,SCU COMPLEX,00005740,8/16/20,9/11/20,1.0,2.0,1.0,396824.5,,SCU COMPLEX,,,2020.0,2545883718.765625,634336.3388457162,37.35231855093478,-121.449247,94550,2020-08-16,2020-08,0.0,889.0,27.283870967741933,16.70967741935484,2.3,72585.0,,,2020
1198.0,2020.0,CDF,LNU,HENNESSEY,00013337,8/17/20,9/16/20,1.0,7.0,1.0,305351.9,,LNU LIGHTNING COMPLEX,,,2020.0,2027266568.1171875,1008834.8844417356,38.61805153728686,-122.2390479,94558,2020-08-17,2020-08,0.0,918.0,35.87096774193548,17.548387096774192,0.0,72482.0,,,2020
1419.0,2020.0,CDF,LNU,MONTICELLO,00014225,8/30/20,8/30/20,14.0,1.0,1.0,1.086436,Jake White,,,,2020.0,7164.339844,424.20653573248455,38.37273735807607,-122.202897,94558,2020-08-30,2020-08,0.0,1062.0,35.87096774193548,17.548387096774192,0.0,72482.0,,,2020
1456.0,2020.0,CCO,MRN,ISLAND,00001927,8/9/20,8/9/20,4.0,1.0,1.0,1.435053,,,,,2020.0,9370.992188,415.08288399371486,38.01314973435172,-122.4891465,94901,2020-08-09,2020-08,2.0,258.0,25.39354838709677,16.19677419354839,1.0,72493.0,,,2020
1204.0,2020.0,CCO,MRN,DEVILS GULCH,00002033,8/16/20,8/16/20,1.0,1.0,1.0,16.94518,,,,,2020.0,110702.9922,2153.502820670089,38.02968154075384,-122.7278186,94938,2020-08-16,2020-08,2.0,923.0,33.832258064516125,16.925806451612903,0.5,72495.0,,,2020
1422.0,2020.0,CDF,LNU,SPRING,00014218,8/30/20,8/30/20,14.0,6.0,1.0,1.703426,Mike Baldwin,,,,2020.0,11223.60156,581.9429123077816,38.34225584553624,-122.6217361,94951,2020-08-30,2020-08,0.0,183.0,35.01379310344827,16.7,0.0,74516.0,,,2020
1294.0,2020.0,NPS,RNP,WOODWARD,00012009,8/18/20,11/20/20,1.0,7.0,1.0,4901.727,,,,,2020.0,32017438.93,38442.993282937525,38.02328316127129,-122.8210842,94956,2020-08-18,2020-08,5.0,980.0,33.832258064516125,16.925806451612903,0.5,72495.0,,,2020
1000.0,2020.0,CDF,CZU,CZU LIGHTNING COMPLEX,00005205,8/16/20,9/24/20,1.0,7.0,1.0,86553.46,,CZU LIGHTNING COMPLEX,,,2020.0,552318495.8320312,255052.1932597599,37.14750788651149,-122.2238211,95006,2020-08-16,2020-08,0.0,787.0,24.51935483870968,14.390322580645162,1.3,72494.0,,,2020
1315.0,2020.0,USF,HTF,SLINK,00030684,8/29/20,11/13/20,14.0,7.0,1.0,26751.78,,,,,2020.0,177137743.0,120615.4475801237,38.52242218875273,-119.5659097,95223,2020-08-29,2020-08,4.0,995.0,36.83548387096774,18.65806451612903,0.0,72492.0,,,2020
1036.0,2020.0,CDF,TCU,SALT,00009353,8/18/20,8/28/20,9.0,1.0,1.0,1593.732,Cause = Grinding,,,,2020.0,10403242.56640625,16443.516962677506,37.99911004665737,-120.7523627,95228,2020-08-18,2020-08,0.0,691.0,36.83548387096774,18.65806451612903,0.0,72492.0,,,2020
1035.0,2020.0,CDF,TCU,MOC,00009457,8/20/20,9/5/20,9.0,1.0,1.0,2857.605,Cause= Weed Eating,,,,2020.0,18547049.61328125,24671.34816289374,37.78706785429288,-120.2725484,95305,2020-08-20,2020-08,0.0,812.0,36.83548387096774,18.65806451612903,0.0,72492.0,,,2020
1450.0,2020.0,CDF,LNU,TAYLOR,00013619,8/19/20,8/19/20,14.0,6.0,1.0,1.7314,Forest Martin,,,,2020.0,11431.16406,546.0391850139382,38.41650188435271,-122.672689,95404,2020-08-19,2020-08,0.0,1081.0,35.87096774193548,17.548387096774192,0.0,72482.0,,,2020
1430.0,2020.0,CDF,LNU,EAGLE,00014038,8/27/20,8/27/20,7.0,6.0,1.0,1.482663,Scott Zindler,,,,2020.0,9954.351563,434.7012207047785,39.020229405634765,-122.499044,95423,2020-08-27,2020-08,0.0,448.0,35.87096774193548,17.548387096774192,0.0,72482.0,,,2020
1002.0,2020.0,CDF,MEU,CREEK,00009786,8/18/20,8/26/20,10.0,7.0,1.0,834.2442,,,,,2020.0,5727850.402,12821.813152473118,39.80736428101517,-123.1893375,95428,2020-08-18,2020-08,0.0,79.0,37.380645161290325,20.251612903225805,0.0,72591.0,,,2020
1005.0,2020.0,CDF,MEU,MINA,00009342,8/10/20,8/15/20,4.0,2.0,1.0,158.8692,,,,,2020.0,1091466.074,5106.029786224889,39.82906518048369,-123.2668735,95428,2020-08-10,2020-08,0.0,789.0,37.380645161290325,20.251612903225805,0.0,72591.0,,,2020
1448.0,2020.0,CDF,LNU,13-1,00013249,8/16/20,8/16/20,1.0,6.0,1.0,1.20419,Brian Mickelson,,,,2020.0,8011.589844,393.0582027012347,38.69448529836313,-123.0554514,95441,2020-08-16,2020-08,0.0,1080.0,35.87096774193548,17.548387096774192,0.0,72482.0,,,2020
1197.0,2020.0,CDF,LNU,WALBRIDGE,00013392,8/17/20,9/11/20,1.0,7.0,1.0,55208.94,,LNU LIGHTNING COMPLEX,,,2020.0,366514226.37109375,157572.90825326624,38.61607204357557,-123.0124257,95448,2020-08-17,2020-08,0.0,917.0,35.87096774193548,17.548387096774192,0.0,72482.0,,,2020
1438.0,2020.0,CDF,LNU,REDWOOD,00013144,8/15/20,8/15/20,2.0,1.0,1.0,2.178815,Eric Calley,,,,2020.0,14449.42578,514.7020246443424,38.57843016939997,-122.8382416,95448,2020-08-15,2020-08,0.0,195.0,35.87096774193548,17.548387096774192,0.0,72482.0,,,2020
1196.0,2020.0,CDF,LNU,MEYERS,00013481,8/17/20,9/2/20,1.0,7.0,1.0,2360.251,,LNU LIGHTNING COMPLEX,,,2020.0,15621426.32,22388.50200602922,38.50605475223287,-123.2038108,95450,2020-08-17,2020-08,0.0,916.0,33.832258064516125,16.925806451612903,0.5,72495.0,,,2020
1432.0,2020.0,CDF,LNU,17-7,00013442,8/17/20,8/17/20,1.0,6.0,1.0,1.842313,Anthony Dozier,,,,2020.0,12323.04688,518.2288071817147,38.887493941706005,-122.5850119,95457,2020-08-17,2020-08,0.0,1071.0,35.87096774193548,17.548387096774192,0.0,72482.0,,,2020
1003.0,2020.0,CDF,MEU,19-Mar,00009781,8/18/20,10/21/20,1.0,4.0,1.0,65.00854,,,,,2020.0,439629.1055,2611.286609314669,39.27719221372892,-123.0149854,95469,2020-08-18,2020-08,0.0,788.0,37.380645161290325,20.251612903225805,0.0,72591.0,,,2020
1437.0,2020.0,CDF,LNU,ARROW,00012642,8/8/20,8/8/20,2.0,6.0,1.0,6.730837,Eric Calley,,,,2020.0,44246.10547,870.9267524935541,38.25777203561268,-122.3919223,95476,2020-08-08,2020-08,0.0,231.0,35.01379310344827,16.7,0.0,74516.0,,,2020
1124.0,2020.0,CDF,AEU,MURPHY FIRE,00024956,8/17/20,8/17/20,11.0,1.0,1.0,13.25112,,,,,2020.0,88455.00391,1534.4222932233104,38.814259557633015,-120.8729976,95633,2020-08-17,2020-08,0.0,866.0,35.32,18.316666666666663,0.0,74500.0,,,2020
981.0,2020.0,CDF,NEU,ATHENS,00018493,8/10/20,8/11/20,14.0,1.0,1.0,27.30048,,,,,2020.0,182387.6445,2119.194120038748,38.84362553512148,-121.3353523,95648,2020-08-10,2020-08,0.0,772.0,35.32,18.316666666666663,0.0,74500.0,,,2020
1111.0,2020.0,CDF,AEU,MEISS FIRE,00024350,8/13/20,8/13/20,9.0,1.0,1.0,509.1472,,,,,2020.0,3365238.551,10408.34868326786,38.45669505185197,-121.0754888,95683,2020-08-13,2020-08,0.0,858.0,35.39032258064516,17.419354838709676,0.5,72483.0,,,2020
1022.0,2020.0,CDF,NEU,DULUTH,00018540,8/10/20,8/12/20,10.0,1.0,1.0,71.94994,,,,,2020.0,480239.207,5784.257078519931,38.81074276643754,-121.319664,95765,2020-08-10,2020-08,0.0,802.0,35.32,18.316666666666663,0.0,74500.0,,,2020
993.0,2020.0,DOD,BEA,PAVE PAWS,00017717,8/2/20,8/2/20,11.0,1.0,1.0,532.7733,Beale Air Force Base,,,,2020.0,3589054.992,10122.689248216502,39.140387964809726,-121.3525275,95903,2020-08-02,2020-08,8.0,782.0,35.32,18.316666666666663,0.0,74500.0,,,2020
1239.0,2020.0,USF,PNF,COPPER,00001331,8/18/20,8/22/20,1.0,7.0,1.0,54.70824,,,,,2020.0,379644.0,4405.754997417439,40.17398545494197,-120.9484309,95947,2020-08-18,2020-08,4.0,942.0,27.72258064516129,13.916129032258064,20.5,72497.0,,,2020
1460.0,2020.0,CDF,BTU,28-Feb,00009756,8/17/20,9/10/20,1.0,1.0,1.0,21.37203,,BUTTE LIGHTNING COMPLEX,,00009692,2020.0,147417.5469,1901.836224607751,39.96687468402092,-121.618357,95954,2020-08-17,2020-08,0.0,1088.0,27.72258064516129,13.916129032258064,20.5,72497.0,,,2020
1461.0,2020.0,CDF,BTU,11-Jan,00009778,8/17/20,9/10/20,1.0,1.0,1.0,12.20918,,BUTTE LIGHTNING COMPLEX,,00009692,2020.0,84049.51953,1243.225443567986,39.89899586612621,-121.5022298,95954,2020-08-17,2020-08,0.0,1089.0,27.72258064516129,13.916129032258064,20.5,72497.0,,,2020
1464.0,2020.0,CDF,BTU,8-Jan,00009749,8/17/20,9/10/20,1.0,1.0,1.0,92.39507,,BUTTE LIGHTNING COMPLEX,,00009692,2020.0,637869.1992,3794.789843115215,39.99695779925234,-121.5602286,95954,2020-08-17,2020-08,0.0,1092.0,27.72258064516129,13.916129032258064,20.5,72497.0,,,2020
1465.0,2020.0,CDF,BTU,7-Jan,00009748,8/17/20,9/26/20,1.0,1.0,1.0,174.789,,BUTTE LIGHTNING COMPLEX,,00009692,2020.0,1207708.797,6517.765383244405,40.02588746,-121.5789235,95954,2020-08-17,2020-08,0.0,1093.0,27.72258064516129,13.916129032258064,20.5,72497.0,,,2020
